_time,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_NOK,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_OK,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_PAUSA,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_PROD,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_SOLL,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_TREND,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_D_TECNICA,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Disponibilidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_OEE,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Rendimiento,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Calidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Eficiencia,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_OEE,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_TC_OBJ,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Warn_Calidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Warn_Disponibilidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Warn_Eficiencia,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Warn_OEE,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Averia,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Stoe,120210R01_FB_SEAT_Statistik_ZAU.120210R01.StrARG,120210R01_FB_SEAT_Statistik_ZAU.120210R01.StrInstalación,120210R01_FB_SEAT_Statistik_ZAU.120210R01.StrPlataforma,120210R01_FB_SEAT_Statistik_ZAU.120210R01.StrSubzona,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Averia_ACT,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Averia_ACU,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Ciclo_ACT,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Ciclo_Logistico,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Ciclo_Medio,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_LOG_IN_ACT,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_LOG_IN_ACU,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_LOG_OUT_ACT,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_LOG_OUT_ACU,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Mem_Ciclo_Ant,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Neto,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Neto_Disponible,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Paro_No_Programado,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Version_FB
2024-09-12 20:21:41.133670+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-09-12 20:21:41.133672+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-09-12 20:21:41.133673+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-09-12 20:21:41.133675+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2024-09-12 20:21:41.133676+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
2024-09-12 20:21:41.133677+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2024-09-12 20:21:41.133678+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2024-09-12 20:21:41.133679+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
2024-09-12 20:21:41.133680+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
2024-09-12 20:21:41.133681+00:00,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133682+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133683+00:00,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133685+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133686+00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133687+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133688+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133689+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133691+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133692+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133693+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133694+00:00,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133695+00:00,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133696+00:00,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133697+00:00,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133699+00:00,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133700+00:00,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133702+00:00,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133703+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133704+00:00,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133706+00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133707+00:00,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133708+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133709+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133710+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-09-12 20:21:41.133711+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133712+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:41.133713+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150720+00:00,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150722+00:00,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150723+00:00,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150724+00:00,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150725+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150726+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2024-09-12 20:21:56.150728+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-09-12 20:21:56.150729+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-09-12 20:21:56.150730+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-09-12 20:21:56.150732+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2024-09-12 20:21:56.150734+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
2024-09-12 20:21:56.150735+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2024-09-12 20:21:56.150736+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2024-09-12 20:21:56.150737+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,
2024-09-12 20:21:56.150738+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2024-09-12 20:21:56.150739+00:00,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150741+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150742+00:00,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150744+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150745+00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150746+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150748+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150749+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150750+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150751+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150752+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150753+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150754+00:00,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150755+00:00,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150756+00:00,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150758+00:00,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150759+00:00,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150761+00:00,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150762+00:00,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150764+00:00,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150765+00:00,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150766+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150767+00:00,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150768+00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150769+00:00,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150770+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150771+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150772+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-09-12 20:21:56.150773+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150774+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150775+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:21:56.150776+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159538+00:00,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159541+00:00,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159542+00:00,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159543+00:00,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159544+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2024-09-12 20:22:11.159545+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-09-12 20:22:11.159547+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-09-12 20:22:11.159548+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-09-12 20:22:11.159550+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2024-09-12 20:22:11.159551+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-09-12 20:22:11.159552+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2024-09-12 20:22:11.159553+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2024-09-12 20:22:11.159554+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2024-09-12 20:22:11.159555+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
2024-09-12 20:22:11.159556+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
2024-09-12 20:22:11.159558+00:00,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159559+00:00,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159560+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159561+00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159562+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159563+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159565+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159566+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159568+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159569+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159570+00:00,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159571+00:00,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159572+00:00,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159573+00:00,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159574+00:00,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159575+00:00,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159576+00:00,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159577+00:00,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159578+00:00,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159579+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159580+00:00,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159581+00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159582+00:00,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159584+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159585+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159586+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159587+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-09-12 20:22:11.159588+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159589+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159590+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168711+00:00,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168713+00:00,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168715+00:00,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168716+00:00,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168717+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168719+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2024-09-12 20:22:26.168720+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-09-12 20:22:26.168722+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,
2024-09-12 20:22:26.168723+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2024-09-12 20:22:26.168724+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-09-12 20:22:26.168725+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2024-09-12 20:22:26.168726+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2024-09-12 20:22:26.168727+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2024-09-12 20:22:26.168728+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
2024-09-12 20:22:26.168729+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-09-12 20:22:26.168730+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2024-09-12 20:22:26.168731+00:00,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168733+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168734+00:00,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168735+00:00,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168736+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168738+00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168739+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168740+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168741+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168742+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168743+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168744+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168745+00:00,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168746+00:00,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
